HackID,HackCounty,Gender,Race,Ethnicity
43512592,6968,Female,Black/African American,N= Not Hispanic Origin
43512666,6968,Male,Unknown,N= Not Hispanic Origin
43512814,6968,Male,White,N= Not Hispanic Origin
43512925,6968,Female,Black/African American,N= Not Hispanic Origin
43513073,6968,Female,Black/African American,N= Not Hispanic Origin
43513110,6968,Female,White,N= Not Hispanic Origin
43513258,6968,Male,Black/African American,N= Not Hispanic Origin
43513406,6968,Female,Black/African American,N= Not Hispanic Origin
43513517,6968,Female,White,N= Not Hispanic Origin
43513591,6968,Female,Black/African American,N= Not Hispanic Origin
43513702,6968,Female,Unknown,N= Not Hispanic Origin
43513776,6968,Female,Black/African American,N= Not Hispanic Origin
43513887,6968,Female,Black/African American,N= Not Hispanic Origin
43514035,6968,Female,Black/African American,N= Not Hispanic Origin
43514257,6968,Female,White,N= Not Hispanic Origin
43514553,6968,Female,Black/African American,N= Not Hispanic Origin
43514664,6968,Female,White,N= Not Hispanic Origin
43514775,6968,Male,Black/African American,N= Not Hispanic Origin
43514886,6968,Female,Black/African American,N= Not Hispanic Origin
43515219,6968,Male,Black/African American,N= Not Hispanic Origin
43515256,6968,Female,White,N= Not Hispanic Origin
43515293,6968,Male,Black/African American,N= Not Hispanic Origin
43515330,6968,Female,Unknown,N= Not Hispanic Origin
43515367,6968,Female,Black/African American,N= Not Hispanic Origin
43515404,6968,Male,White,N= Not Hispanic Origin
43515552,6968,Female,Black/African American,N= Not Hispanic Origin
43515589,6968,Female,White,N= Not Hispanic Origin
43515626,6968,Female,White,N= Not Hispanic Origin
43515663,6968,Male,Black/African American,N= Not Hispanic Origin
43515737,6968,Male,Other,"H= Hispanic, Other"
43515774,6968,Male,Other,N= Not Hispanic Origin
43515848,6968,Female,Black/African American,N= Not Hispanic Origin
43516144,6901,Male,White,N= Not Hispanic Origin
43516181,7102,Female,White,N= Not Hispanic Origin
43516403,6968,Female,Black/African American,N= Not Hispanic Origin
43516440,6968,Female,White,N= Not Hispanic Origin
43516588,6968,Male,American Indian/Native American,N= Not Hispanic Origin
43516662,7102,Male,White,N= Not Hispanic Origin
43516699,6968,Female,Black/African American,N= Not Hispanic Origin
43516773,6968,Male,Other,"H= Hispanic, Other"
43517069,6968,Female,White,N= Not Hispanic Origin
43517106,6901,Female,Black/African American,N= Not Hispanic Origin
43517291,6968,Male,Black/African American,N= Not Hispanic Origin
43517365,6901,Female,Black/African American,N= Not Hispanic Origin
43517439,6901,Male,White,N= Not Hispanic Origin
43517587,6901,Male,White,N= Not Hispanic Origin
43517624,6901,Male,White,N= Not Hispanic Origin
43517698,6901,Male,Black/African American,N= Not Hispanic Origin
43517735,6901,Male,White,N= Not Hispanic Origin
43517772,6901,Male,White,N= Not Hispanic Origin
43517809,6968,Female,White,N= Not Hispanic Origin
43517846,6901,Female,Black/African American,N= Not Hispanic Origin
43517920,6901,Female,Black/African American,N= Not Hispanic Origin
43517957,6901,Male,White,N= Not Hispanic Origin
43517994,6901,Male,Black/African American,N= Not Hispanic Origin
43518031,6901,Female,White,N= Not Hispanic Origin
43518105,6901,Female,Black/African American,N= Not Hispanic Origin
43518142,6901,Female,Black/African American,N= Not Hispanic Origin
43518216,6968,Female,White,N= Not Hispanic Origin
43518290,6901,Male,White,N= Not Hispanic Origin
43518438,6901,Female,White,N= Not Hispanic Origin
43518549,6901,Female,White,N= Not Hispanic Origin
43518586,6901,Female,White,N= Not Hispanic Origin
43518623,6901,Female,Black/African American,N= Not Hispanic Origin
43518771,6901,Female,White,N= Not Hispanic Origin
43518956,6968,Female,Black/African American,N= Not Hispanic Origin
43519252,6968,Female,Black/African American,N= Not Hispanic Origin
43519437,6968,Male,Black/African American,N= Not Hispanic Origin
43519511,6968,Male,Black/African American,N= Not Hispanic Origin
43519548,6901,Female,White,N= Not Hispanic Origin
43519622,6901,Female,White,N= Not Hispanic Origin
43519955,6901,Female,Unknown,N= Not Hispanic Origin
43520103,6968,Female,White,N= Not Hispanic Origin
43520140,6968,Male,Black/African American,N= Not Hispanic Origin
43520251,6901,Female,White,N= Not Hispanic Origin
43520547,6968,Female,Black/African American,N= Not Hispanic Origin
43520584,6968,Female,Black/African American,N= Not Hispanic Origin
43521065,7102,Female,White,N= Not Hispanic Origin
43521102,6968,Male,Black/African American,N= Not Hispanic Origin
43521139,6968,Female,White,N= Not Hispanic Origin
43521176,6968,Female,Black/African American,N= Not Hispanic Origin
43521287,6968,Female,Black/African American,N= Not Hispanic Origin
43521472,7102,Female,White,N= Not Hispanic Origin
43521768,7102,Female,White,N= Not Hispanic Origin
43521805,6968,Female,Asian,N= Not Hispanic Origin
43521842,6968,Male,Black/African American,N= Not Hispanic Origin
43521916,6968,Male,Black/African American,N= Not Hispanic Origin
43522064,6968,Female,Black/African American,N= Not Hispanic Origin
43522175,7102,Female,White,N= Not Hispanic Origin
43522212,7035,Male,White,N= Not Hispanic Origin
43522360,6968,Male,Black/African American,N= Not Hispanic Origin
43522656,7102,Female,White,N= Not Hispanic Origin
43522767,6968,Male,White,N= Not Hispanic Origin
43522952,6901,Male,White,N= Not Hispanic Origin
43523248,6968,Female,White,N= Not Hispanic Origin
43523359,6968,Female,Black/African American,N= Not Hispanic Origin
43523470,7102,Female,White,N= Not Hispanic Origin
43523988,6901,Male,White,N= Not Hispanic Origin
43524025,6968,Male,White,N= Not Hispanic Origin
43524062,6968,Female,White,N= Not Hispanic Origin
43524284,6901,Male,White,N= Not Hispanic Origin
43524321,6968,Female,White,N= Not Hispanic Origin
43524358,6968,Female,Black/African American,N= Not Hispanic Origin
43524395,6968,Male,White,N= Not Hispanic Origin
43524432,6968,Female,White,N= Not Hispanic Origin
43524691,6968,Female,White,"H= Hispanic, Other"
43524728,6968,Female,White,N= Not Hispanic Origin
43524839,6968,Male,Black/African American,N= Not Hispanic Origin
43524876,6968,Male,White,N= Not Hispanic Origin
43525024,6901,Female,White,N= Not Hispanic Origin
43525061,6968,Male,White,N= Not Hispanic Origin
43525135,6968,Male,Black/African American,N= Not Hispanic Origin
43525172,6968,Male,White,N= Not Hispanic Origin
43525357,6968,Female,White,N= Not Hispanic Origin
43525468,6968,Male,White,N= Not Hispanic Origin
43525653,6968,Male,Black/African American,N= Not Hispanic Origin
43525690,6968,Male,Unknown,N= Not Hispanic Origin
43525949,6968,Male,White,N= Not Hispanic Origin
43525986,6968,Female,Black/African American,N= Not Hispanic Origin
43526097,6968,Female,Other,"H= Hispanic, Other"
43526356,6968,Female,White,N= Not Hispanic Origin
43526763,6968,Female,White,N= Not Hispanic Origin
43526911,6901,Male,White,N= Not Hispanic Origin
43526985,6901,Female,White,N= Not Hispanic Origin
43527096,6968,Male,Black/African American,N= Not Hispanic Origin
43527318,6968,Female,Unknown,N= Not Hispanic Origin
43527540,6968,Female,White,N= Not Hispanic Origin
43527651,6968,Female,White,N= Not Hispanic Origin
43527873,6968,Female,Black/African American,N= Not Hispanic Origin
43527910,6968,Male,Black/African American,N= Not Hispanic Origin
43527984,6901,Female,White,N= Not Hispanic Origin
43528021,6968,Female,Black/African American,N= Not Hispanic Origin
43528095,6901,Female,White,N= Not Hispanic Origin
43528502,6968,Male,White,N= Not Hispanic Origin
43528576,6968,Male,White,N= Not Hispanic Origin
43529279,6968,Male,Other,"H= Hispanic, Other"
43529316,6968,Female,Unknown,N= Not Hispanic Origin
43529390,6968,Female,Black/African American,N= Not Hispanic Origin
43529501,6968,Male,Black/African American,N= Not Hispanic Origin
43529612,6968,Female,Unknown,N= Not Hispanic Origin
43529723,6968,Male,White,N= Not Hispanic Origin
43530019,6968,Female,Black/African American,N= Not Hispanic Origin
43530167,6968,Male,White,N= Not Hispanic Origin
43530352,6968,Male,White,N= Not Hispanic Origin
43530463,6968,Female,White,N= Not Hispanic Origin
43530685,6901,Female,White,N= Not Hispanic Origin
43530759,6968,Female,Black/African American,N= Not Hispanic Origin
43530944,6968,Female,Black/African American,N= Not Hispanic Origin
43530981,6968,Male,Black/African American,N= Not Hispanic Origin
43531092,6901,Female,White,N= Not Hispanic Origin
43531129,6968,Female,Black/African American,N= Not Hispanic Origin
43531499,6968,Male,Black/African American,N= Not Hispanic Origin
43531610,6901,Male,White,N= Not Hispanic Origin
43531647,6968,Male,Black/African American,N= Not Hispanic Origin
43531758,6901,Female,White,N= Not Hispanic Origin
43531906,6968,Male,White,N= Not Hispanic Origin
43532202,6968,Female,White,N= Not Hispanic Origin
43532424,6968,Male,White,N= Not Hispanic Origin
43532757,6968,Male,Black/African American,N= Not Hispanic Origin
43532794,7102,Male,White,N= Not Hispanic Origin
43532831,6968,Female,White,N= Not Hispanic Origin
43533090,7102,Male,White,N= Not Hispanic Origin
43533312,6968,Male,Black/African American,N= Not Hispanic Origin
43533349,6968,Female,Black/African American,N= Not Hispanic Origin
43533386,6968,Female,Black/African American,N= Not Hispanic Origin
43533719,6968,Female,White,N= Not Hispanic Origin
43533904,6968,Male,White,N= Not Hispanic Origin
43534422,6968,Female,Black/African American,N= Not Hispanic Origin
43534533,6968,Female,Black/African American,N= Not Hispanic Origin
43534644,6968,Male,White,N= Not Hispanic Origin
43534866,6968,Male,White,N= Not Hispanic Origin
43534977,6968,Male,White,N= Not Hispanic Origin
43535125,6968,Male,White,N= Not Hispanic Origin
43535902,6901,Male,White,N= Not Hispanic Origin
43536013,6968,Male,Black/African American,N= Not Hispanic Origin
43536272,6901,Male,White,N= Not Hispanic Origin
43536309,6968,Male,Black/African American,N= Not Hispanic Origin
43536642,6901,Male,White,N= Not Hispanic Origin
43536864,6968,Male,Black/African American,N= Not Hispanic Origin
43537049,6901,Male,White,N= Not Hispanic Origin
43537271,6968,Female,White,N= Not Hispanic Origin
43537456,6968,Male,White,N= Not Hispanic Origin
43537530,6968,Female,White,N= Not Hispanic Origin
43537826,6968,Female,White,N= Not Hispanic Origin
43538048,6968,Male,White,N= Not Hispanic Origin
43538085,6968,Female,White,N= Not Hispanic Origin
43538196,7035,Female,Black/African American,N= Not Hispanic Origin
43538233,6968,Male,White,N= Not Hispanic Origin
43538344,6968,Male,White,N= Not Hispanic Origin
43538677,6968,Female,White,N= Not Hispanic Origin
43538714,6968,Female,Black/African American,N= Not Hispanic Origin
43538751,6968,Male,Other,"M=  Hispanic, Mexican American"
43538862,6968,Female,White,N= Not Hispanic Origin
43538936,6968,Female,White,N= Not Hispanic Origin
43538973,6968,Female,Black/African American,N= Not Hispanic Origin
43539010,6968,Female,White,N= Not Hispanic Origin
43539269,6968,Female,Black/African American,N= Not Hispanic Origin
43539380,6968,Male,Black/African American,N= Not Hispanic Origin
43539565,6968,Male,Black/African American,N= Not Hispanic Origin
43539602,6968,Female,Black/African American,N= Not Hispanic Origin
43539639,6968,Female,Black/African American,N= Not Hispanic Origin
43539750,6968,Female,White,N= Not Hispanic Origin
43539787,6968,Female,Black/African American,N= Not Hispanic Origin
43539935,6968,Female,Black/African American,N= Not Hispanic Origin
43539972,6968,Female,Unknown,N= Not Hispanic Origin
43540009,6968,Female,White,N= Not Hispanic Origin
43540046,6968,Male,White,N= Not Hispanic Origin
43540157,7102,Female,White,N= Not Hispanic Origin
43540194,6968,Male,White,N= Not Hispanic Origin
43540305,6968,Female,White,N= Not Hispanic Origin
43540490,6968,Male,White,N= Not Hispanic Origin
43540564,6968,Female,White,N= Not Hispanic Origin
43540823,6968,Female,Black/African American,N= Not Hispanic Origin
43541082,6968,Male,Black/African American,N= Not Hispanic Origin
43541526,6968,Female,Black/African American,N= Not Hispanic Origin
43541600,6968,Female,Black/African American,N= Not Hispanic Origin
43541674,6968,Male,Black/African American,N= Not Hispanic Origin
43541859,6968,Male,White,N= Not Hispanic Origin
43541970,6968,Female,Black/African American,N= Not Hispanic Origin
43542266,6968,Female,White,N= Not Hispanic Origin
43542488,6968,Female,White,N= Not Hispanic Origin
43542525,6968,Female,White,N= Not Hispanic Origin
43542821,6901,Female,White,N= Not Hispanic Origin
43543487,6968,Female,White,N= Not Hispanic Origin
43543561,6968,Male,White,N= Not Hispanic Origin
43543672,6968,Male,Asian,N= Not Hispanic Origin
43543857,6968,Female,White,N= Not Hispanic Origin
43543894,6968,Female,Black/African American,N= Not Hispanic Origin
43544042,6968,Female,Black/African American,N= Not Hispanic Origin
43544301,6968,Male,Black/African American,N= Not Hispanic Origin
43544412,6968,Male,White,N= Not Hispanic Origin
43544560,6968,Female,White,N= Not Hispanic Origin
43544597,6968,Female,White,N= Not Hispanic Origin
43544634,6968,Male,Black/African American,N= Not Hispanic Origin
43544782,6968,Male,White,N= Not Hispanic Origin
43544893,6968,Male,Black/African American,N= Not Hispanic Origin
43545263,6968,Female,White,N= Not Hispanic Origin
43545522,6901,Male,Other,N= Not Hispanic Origin
43545670,6968,Female,Multiracial,N= Not Hispanic Origin
43545855,6968,Male,White,N= Not Hispanic Origin
43545966,6901,Male,White,N= Not Hispanic Origin
43546003,7102,Male,White,N= Not Hispanic Origin
43546114,6968,Male,White,N= Not Hispanic Origin
43546299,6968,Female,White,N= Not Hispanic Origin
43546891,6901,Male,White,N= Not Hispanic Origin
43547076,6901,Female,Unknown,N= Not Hispanic Origin
43547261,6968,Female,White,N= Not Hispanic Origin
43547520,6968,Female,Black/African American,N= Not Hispanic Origin
43547631,6968,Female,Black/African American,N= Not Hispanic Origin
43547779,6968,Male,White,N= Not Hispanic Origin
43547890,6901,Female,White,N= Not Hispanic Origin
43548075,7102,Female,White,N= Not Hispanic Origin
43548112,6968,Female,Black/African American,N= Not Hispanic Origin
43548260,6901,Female,White,N= Not Hispanic Origin
43548297,6901,Female,White,N= Not Hispanic Origin
43548445,6968,Female,Black/African American,N= Not Hispanic Origin
43548778,6901,Female,White,N= Not Hispanic Origin
43548852,6968,Female,White,N= Not Hispanic Origin
43548963,6968,Male,White,N= Not Hispanic Origin
43549296,6968,Female,Black/African American,N= Not Hispanic Origin
43549444,6901,Female,White,N= Not Hispanic Origin
43549592,7102,Female,White,N= Not Hispanic Origin
43549740,6968,Female,White,N= Not Hispanic Origin
43550184,6968,Male,Black/African American,N= Not Hispanic Origin
43550258,6968,Female,Black/African American,N= Not Hispanic Origin
43550369,6968,Female,White,N= Not Hispanic Origin
43550924,6968,Female,Multiracial,N= Not Hispanic Origin
43550998,7102,Female,White,N= Not Hispanic Origin
43551257,6968,Male,Black/African American,N= Not Hispanic Origin
43551442,6901,Female,White,N= Not Hispanic Origin
43551553,6968,Male,White,N= Not Hispanic Origin
43551701,6968,Male,White,N= Not Hispanic Origin
43552071,6968,Male,White,N= Not Hispanic Origin
43552219,6968,Male,White,N= Not Hispanic Origin
43552330,6968,Female,Black/African American,N= Not Hispanic Origin
43552367,6901,Female,White,N= Not Hispanic Origin
43552515,6968,Female,Black/African American,N= Not Hispanic Origin
43552922,6968,Female,Other,"M=  Hispanic, Mexican American"
43552959,6968,Male,White,N= Not Hispanic Origin
43553440,6968,Female,White,N= Not Hispanic Origin
43553662,6968,Male,Black/African American,N= Not Hispanic Origin
43553699,6968,Female,White,N= Not Hispanic Origin
43553736,6968,Male,Black/African American,N= Not Hispanic Origin
43553847,6968,Female,Black/African American,N= Not Hispanic Origin
43554069,6968,Female,White,N= Not Hispanic Origin
43554217,67,Female,White,N= Not Hispanic Origin
43554402,6968,Male,Black/African American,N= Not Hispanic Origin
43554772,6968,Male,Black/African American,N= Not Hispanic Origin
43554846,7102,Female,White,N= Not Hispanic Origin
43555105,7102,Male,White,N= Not Hispanic Origin
43555290,6968,Male,Black/African American,N= Not Hispanic Origin
43555364,6968,Female,Black/African American,N= Not Hispanic Origin
43555401,6968,Female,White,N= Not Hispanic Origin
43555586,6968,Male,Black/African American,N= Not Hispanic Origin
43555660,6901,Male,White,N= Not Hispanic Origin
43555956,6968,Female,Unknown,N= Not Hispanic Origin
43556030,6968,Female,White,N= Not Hispanic Origin
43556067,6968,Female,Black/African American,N= Not Hispanic Origin
43556400,6968,Female,Unknown,N= Not Hispanic Origin
43556437,7035,Female,White,N= Not Hispanic Origin
43556622,6968,Female,Black/African American,N= Not Hispanic Origin
43557029,6968,Male,White,N= Not Hispanic Origin
43557103,6968,Female,White,N= Not Hispanic Origin
43557140,6968,Female,White,N= Not Hispanic Origin
43557177,6968,Male,White,N= Not Hispanic Origin
43557325,6968,Female,White,N= Not Hispanic Origin
43557362,7035,Male,White,N= Not Hispanic Origin
43557473,6968,Female,Black/African American,N= Not Hispanic Origin
43557621,6901,Female,White,N= Not Hispanic Origin
43558065,6968,Female,White,N= Not Hispanic Origin
43558176,7102,Male,White,N= Not Hispanic Origin
43558361,6968,Female,Unknown,N= Not Hispanic Origin
43558546,6901,Female,White,N= Not Hispanic Origin
43558694,6968,Female,White,N= Not Hispanic Origin
43558953,7102,Male,White,N= Not Hispanic Origin
43559286,7102,Female,White,N= Not Hispanic Origin
43559471,6968,Female,White,N= Not Hispanic Origin
43559545,6968,Male,White,N= Not Hispanic Origin
43560248,6968,Male,White,N= Not Hispanic Origin
43560470,6901,Female,Black/African American,N= Not Hispanic Origin
43560581,6968,Male,White,N= Not Hispanic Origin
43560840,6901,Male,White,N= Not Hispanic Origin
43560988,6968,Male,Black/African American,N= Not Hispanic Origin
43561025,6968,Male,White,N= Not Hispanic Origin
43561321,6968,Female,White,N= Not Hispanic Origin
43561432,6968,Female,White,N= Not Hispanic Origin
43561728,6968,Male,Black/African American,N= Not Hispanic Origin
43562394,7102,Female,White,N= Not Hispanic Origin
43562653,7035,Male,Black/African American,N= Not Hispanic Origin
43562690,335,Male,White,Unknown
43562764,6968,Female,Black/African American,N= Not Hispanic Origin
43562949,6968,Male,Other,N= Not Hispanic Origin
43563393,6968,Female,White,N= Not Hispanic Origin
43563504,6968,Male,Black/African American,N= Not Hispanic Origin
43563726,6968,Female,Black/African American,N= Not Hispanic Origin
43563763,7102,Female,White,N= Not Hispanic Origin
43563800,6901,Male,Black/African American,N= Not Hispanic Origin
43563948,6968,Male,Black/African American,N= Not Hispanic Origin
43564170,6968,Female,Black/African American,N= Not Hispanic Origin
43564281,6968,Female,White,N= Not Hispanic Origin
43564466,6901,Male,Unknown,N= Not Hispanic Origin
43564799,6968,Male,Black/African American,N= Not Hispanic Origin
43565243,6968,Male,Black/African American,N= Not Hispanic Origin
43565354,7035,Female,White,N= Not Hispanic Origin
43565576,6968,Male,White,N= Not Hispanic Origin
43565761,7102,Female,White,N= Not Hispanic Origin
43565909,6968,Female,White,N= Not Hispanic Origin
43566168,6968,Female,Unknown,N= Not Hispanic Origin
43566427,6968,Male,White,N= Not Hispanic Origin
43566723,6968,Male,White,N= Not Hispanic Origin
43567204,6968,Female,Black/African American,N= Not Hispanic Origin
43567241,6968,Female,Black/African American,N= Not Hispanic Origin
43567722,6968,Female,White,N= Not Hispanic Origin
43567944,6968,Male,Black/African American,N= Not Hispanic Origin
43568388,6968,Male,Black/African American,N= Not Hispanic Origin
43568499,6968,Female,Black/African American,N= Not Hispanic Origin
43568943,6968,Male,Black/African American,N= Not Hispanic Origin
43569276,7102,Male,White,N= Not Hispanic Origin
43569387,6901,Female,White,N= Not Hispanic Origin
43569461,6968,Female,White,N= Not Hispanic Origin
43569720,6968,Female,White,N= Not Hispanic Origin
43569757,6901,Female,White,N= Not Hispanic Origin
43569831,6968,Male,White,N= Not Hispanic Origin
43569868,6968,Male,Black/African American,N= Not Hispanic Origin
43570016,6901,Male,White,N= Not Hispanic Origin
43570053,6901,Female,White,N= Not Hispanic Origin
43570460,6968,Male,Black/African American,N= Not Hispanic Origin
43570534,7035,Female,Black/African American,N= Not Hispanic Origin
43570904,6968,Male,Black/African American,N= Not Hispanic Origin
43570941,6968,Male,White,N= Not Hispanic Origin
43571348,6901,Female,White,N= Not Hispanic Origin
43571644,6968,Male,Other,"H= Hispanic, Other"
43572014,6968,Male,White,N= Not Hispanic Origin
43572125,6901,Female,White,N= Not Hispanic Origin
43572236,6968,Female,Black/African American,N= Not Hispanic Origin
43572384,6968,Male,White,N= Not Hispanic Origin
43572458,7035,Female,White,N= Not Hispanic Origin
43572495,6968,Male,White,N= Not Hispanic Origin
43573346,6968,Female,Black/African American,N= Not Hispanic Origin
43573531,7102,Male,White,N= Not Hispanic Origin
43573605,6968,Female,Black/African American,N= Not Hispanic Origin
43573679,6968,Male,White,N= Not Hispanic Origin
43573753,7102,Female,Asian,N= Not Hispanic Origin
43574012,6968,Female,Black/African American,N= Not Hispanic Origin
43574234,7102,Male,White,N= Not Hispanic Origin
43574308,6968,Female,White,N= Not Hispanic Origin
43574937,6968,Female,Black/African American,N= Not Hispanic Origin
43575085,6968,Male,Asian,N= Not Hispanic Origin
43575233,6968,Female,Black/African American,N= Not Hispanic Origin
43575270,6968,Male,Black/African American,N= Not Hispanic Origin
43575344,6968,Male,Black/African American,N= Not Hispanic Origin
43575381,6968,Male,White,N= Not Hispanic Origin
43575529,6968,Female,Black/African American,N= Not Hispanic Origin
43575677,6968,Female,Black/African American,N= Not Hispanic Origin
43575714,6968,Female,Black/African American,N= Not Hispanic Origin
43575751,7102,Male,White,N= Not Hispanic Origin
43576010,6968,Female,White,N= Not Hispanic Origin
43576047,6968,Male,White,N= Not Hispanic Origin
43576158,6968,Female,White,N= Not Hispanic Origin
43576306,7102,Female,White,N= Not Hispanic Origin
43576491,7102,Male,White,N= Not Hispanic Origin
43576602,6901,Female,White,N= Not Hispanic Origin
43577083,7035,Female,White,N= Not Hispanic Origin
43577564,6968,Male,White,N= Not Hispanic Origin
43577860,6968,Female,Black/African American,N= Not Hispanic Origin
43577897,6968,Female,Other,"P= Hispanic, Puerto Rican"
43577934,6968,Female,Black/African American,N= Not Hispanic Origin
43578008,6901,Male,White,N= Not Hispanic Origin
43578045,6968,Male,White,N= Not Hispanic Origin
43578082,6968,Female,White,N= Not Hispanic Origin
43578156,6968,Female,White,N= Not Hispanic Origin
43578378,6968,Female,White,N= Not Hispanic Origin
43578489,6968,Female,White,N= Not Hispanic Origin
43578674,6968,Male,White,N= Not Hispanic Origin
43578748,6968,Female,Black/African American,N= Not Hispanic Origin
43579118,6968,Male,Black/African American,N= Not Hispanic Origin
43579377,6968,Female,Black/African American,N= Not Hispanic Origin
43579414,6901,Male,White,N= Not Hispanic Origin
43579636,6968,Female,Black/African American,N= Not Hispanic Origin
43580191,6834,Female,White,N= Not Hispanic Origin
43580709,6968,Female,Black/African American,N= Not Hispanic Origin
43580820,6968,Male,Black/African American,N= Not Hispanic Origin
43581042,6968,Female,Black/African American,N= Not Hispanic Origin
43581116,6901,Female,Unknown,N= Not Hispanic Origin
43581153,7102,Male,White,N= Not Hispanic Origin
43581264,6968,Female,White,N= Not Hispanic Origin
43581523,6968,Male,Black/African American,N= Not Hispanic Origin
43581634,6968,Male,Black/African American,N= Not Hispanic Origin
43582522,6968,Female,White,N= Not Hispanic Origin
43582559,6968,Male,Black/African American,N= Not Hispanic Origin
43582633,6968,Female,Other,"H= Hispanic, Other"
43582892,6968,Female,White,N= Not Hispanic Origin
43582929,6968,Female,Multiracial,N= Not Hispanic Origin
43583114,6968,Male,White,N= Not Hispanic Origin
43583225,6968,Male,Black/African American,N= Not Hispanic Origin
43583299,6968,Female,Black/African American,N= Not Hispanic Origin
43583669,6968,Male,White,N= Not Hispanic Origin
43583854,6968,Female,Black/African American,N= Not Hispanic Origin
43583891,6901,Male,White,N= Not Hispanic Origin
43584261,6901,Male,White,N= Not Hispanic Origin
43584372,6968,Female,Black/African American,N= Not Hispanic Origin
43584557,6968,Male,White,N= Not Hispanic Origin
43584668,7035,Female,White,N= Not Hispanic Origin
43585112,6968,Female,White,N= Not Hispanic Origin
43585223,6968,Male,Black/African American,N= Not Hispanic Origin
43585260,6968,Female,Pacific Islander,N= Not Hispanic Origin
43585482,6968,Male,White,N= Not Hispanic Origin
43585815,6968,Female,White,N= Not Hispanic Origin
43585852,6968,Male,Black/African American,N= Not Hispanic Origin
43585889,7102,Female,White,N= Not Hispanic Origin
43585926,6968,Female,White,N= Not Hispanic Origin
43586000,6968,Female,Black/African American,N= Not Hispanic Origin
43586037,6968,Female,Black/African American,N= Not Hispanic Origin
43587073,7102,Female,White,N= Not Hispanic Origin
43587258,6968,Male,White,N= Not Hispanic Origin
43587517,6968,Female,White,N= Not Hispanic Origin
43587961,6968,Male,White,N= Not Hispanic Origin
43588035,6968,Female,White,N= Not Hispanic Origin
43588257,6968,Female,White,N= Not Hispanic Origin
43588442,6968,Female,Black/African American,N= Not Hispanic Origin
43588701,6968,Male,White,N= Not Hispanic Origin
43588849,6968,Male,White,N= Not Hispanic Origin
43588886,6968,Female,White,N= Not Hispanic Origin
43589071,6968,Female,Black/African American,N= Not Hispanic Origin
43589256,6968,Female,Asian,N= Not Hispanic Origin
43589404,6968,Male,Black/African American,N= Not Hispanic Origin
43589737,6901,Female,Black/African American,N= Not Hispanic Origin
43590107,7102,Male,White,N= Not Hispanic Origin
43590144,6968,Female,White,N= Not Hispanic Origin
43590440,6968,Female,Black/African American,N= Not Hispanic Origin
43590662,6901,Male,Multiracial,N= Not Hispanic Origin
43590847,7102,Male,White,N= Not Hispanic Origin
43590995,6968,Female,Black/African American,N= Not Hispanic Origin
43591217,6968,Female,White,N= Not Hispanic Origin
43591291,6968,Male,Black/African American,N= Not Hispanic Origin
43591476,6968,Female,White,N= Not Hispanic Origin
43591698,7102,Male,White,N= Not Hispanic Origin
43591846,6968,Male,Black/African American,N= Not Hispanic Origin
43591920,6968,Female,White,N= Not Hispanic Origin
43592216,6968,Female,White,N= Not Hispanic Origin
43592290,6968,Female,Black/African American,N= Not Hispanic Origin
43592364,6968,Male,Black/African American,N= Not Hispanic Origin
43592475,6968,Male,Black/African American,N= Not Hispanic Origin
43592882,6968,Male,Black/African American,N= Not Hispanic Origin
43593067,6968,Male,Other,N= Not Hispanic Origin
43593511,6968,Female,Black/African American,N= Not Hispanic Origin
43593696,6968,Female,Other,"H= Hispanic, Other"
43593881,6968,Male,Black/African American,N= Not Hispanic Origin
43594029,6901,Male,White,N= Not Hispanic Origin
43594066,6968,Female,Black/African American,N= Not Hispanic Origin
43594177,6968,Male,Black/African American,N= Not Hispanic Origin
43594214,6968,Female,White,N= Not Hispanic Origin
43594325,6968,Male,White,N= Not Hispanic Origin
43594436,6968,Female,Asian,N= Not Hispanic Origin
43594584,6968,Female,White,N= Not Hispanic Origin
43594991,6968,Female,White,N= Not Hispanic Origin
43595065,6968,Male,White,N= Not Hispanic Origin
43595768,7102,Female,White,N= Not Hispanic Origin
43595990,7102,Male,Unknown,N= Not Hispanic Origin
43596027,6901,Male,White,N= Not Hispanic Origin
43596212,6968,Female,Black/African American,N= Not Hispanic Origin
43596397,6968,Male,White,N= Not Hispanic Origin
43596434,6968,Female,White,N= Not Hispanic Origin
43596545,6968,Male,White,N= Not Hispanic Origin
43596656,6968,Male,White,N= Not Hispanic Origin
43596878,6968,Male,White,N= Not Hispanic Origin
43597063,6968,Male,Black/African American,N= Not Hispanic Origin
43597248,6968,Male,White,N= Not Hispanic Origin
43597396,6968,Female,White,N= Not Hispanic Origin
43597433,6968,Male,White,N= Not Hispanic Origin
43597655,6901,Male,White,N= Not Hispanic Origin
43597729,6968,Male,Black/African American,N= Not Hispanic Origin
43597766,7102,Female,White,N= Not Hispanic Origin
43597840,7102,Male,White,N= Not Hispanic Origin
43598173,7102,Male,White,N= Not Hispanic Origin
43598247,6968,Female,Black/African American,N= Not Hispanic Origin
43598284,6968,Female,White,N= Not Hispanic Origin
43598469,7102,Female,Other,N= Not Hispanic Origin
43598580,6968,Female,White,N= Not Hispanic Origin
43598654,6968,Male,Black/African American,N= Not Hispanic Origin
43598728,6968,Female,Black/African American,N= Not Hispanic Origin
43598839,6968,Female,White,N= Not Hispanic Origin
43598876,7102,Male,White,N= Not Hispanic Origin
43599246,6968,Female,Black/African American,N= Not Hispanic Origin
